ID,CHOICE,VEH1,VEH2,VEH3,VEH4,VEH5,VEH6,ENG2,ENG3,AUD2,AUD3,ST2,ST3,SAF,WTY2,WTY3,PRICE
25,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,26
25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,24
25,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,22
25,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,32
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,28
25,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,24
25,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,30
25,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,32
25,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,24
25,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,32
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28
25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,22
25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22
25,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,22
25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20
25,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,26
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,24
25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24
25,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,32
25,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,28
25,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,24
25,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,32
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,28
25,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,24
25,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,20
25,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,28
25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24
25,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,22
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,20
25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,20
25,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,22
25,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,26
25,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,22
25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,30
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,22
25,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,30
25,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,24
25,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,32
25,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,24
25,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,32
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,26
26,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,30
26,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,24
26,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,22
26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,24
26,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22
26,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,20
26,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,22
26,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,28
26,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,22
26,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,22
26,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,22
26,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,24
26,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,30
26,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,28
26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,26
26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,32
26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20
26,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,26
26,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,32
26,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30
26,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,30
26,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,32
26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,26
26,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,28
26,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,28
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24
26,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,30
26,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,20
26,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,26
26,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,26
26,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,30
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,28
26,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,30
26,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,28
26,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,26
26,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,30
26,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,32
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,28
26,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,22
26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,26
26,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,26
26,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32
26,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,26
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,32
26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26
26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,24
26,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,26
26,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,32
26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,28
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,28
26,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,20
26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,20
26,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,30
26,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,30
26,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,30
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,28
26,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,26
26,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,22
26,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,26
26,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,30
26,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,28
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
26,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,28
26,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,26
26,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,20
26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,24
26,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,20
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,32
27,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,30
27,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,24
27,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,22
27,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,30
27,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22
27,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,26
27,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,20
27,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,24
27,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,30
27,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,22
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,28
27,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,20
27,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,30
27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20
27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28
27,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20
27,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,28
27,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,24
27,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,32
27,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,28
27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,32
27,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,26
27,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,22
27,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,28
27,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,28
27,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,30
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,26
27,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,30
27,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,26
27,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,28
27,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,24
27,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,30
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,20
27,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,32
27,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,32
27,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,30
27,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,24
27,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,30
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,24
27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,20
27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,30
27,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,30
27,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,28
27,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,22
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,32
27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,22
27,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,20
27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,24
27,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,26
27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,32
27,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,20
27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26
27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24
27,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,20
27,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,22
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26
27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,28
27,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,28
27,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,20
27,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,26
27,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,20
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,22
27,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,26
27,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,20
27,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,24
27,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,20
27,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22
28,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,32
28,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,28
28,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,22
28,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,26
28,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28
28,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,28
28,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20
28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,26
28,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,32
28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,26
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30
28,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,32
28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,24
28,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,32
28,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,30
28,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,20
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,20
28,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,30
28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,28
28,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,24
28,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,20
28,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,26
28,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,26
28,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,20
28,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,20
28,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,32
28,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,26
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,22
28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,28
28,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,30
28,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,24
28,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,24
28,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,22
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,32
28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20
28,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,28
28,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,28
28,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,24
28,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,22
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
28,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,28
28,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,24
28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28
28,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,28
28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,30
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30
28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,20
28,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,28
28,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,26
28,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,24
28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,28
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,28
28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,28
28,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,30
28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22
28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22
28,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,20
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,24
28,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,28
28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22
28,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,24
28,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,20
28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,26
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22
28,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,22
28,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,30
28,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,32
28,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,22
28,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,24
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,30
29,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,22
29,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,32
29,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,32
29,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,22
29,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,20
29,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,22
29,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,28
29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32
29,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,22
29,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,32
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26
29,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,32
29,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,22
29,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,28
29,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,28
29,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,24
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32
29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,20
29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20
29,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,22
29,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,32
29,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,20
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32
29,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,30
29,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,28
29,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,26
29,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,32
29,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,22
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,28
29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,30
29,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,32
29,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,30
29,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,32
29,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,26
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,32
29,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,20
29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,30
29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22
29,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,28
29,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,32
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,32
29,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,28
29,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,32
29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,22
29,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,30
29,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,24
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,30
29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32
29,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,32
29,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,32
29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30
29,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,30
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,20
29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,26
29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28
29,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32
29,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,20
29,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,20
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,26
29,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,32
29,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,28
29,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,28
29,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,20
29,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,20
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,28
29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22
29,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,20
29,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,32
29,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,22
29,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,30
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,26
30,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,24
30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24
